created_at,consultant,date,project,hours,description,rate
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-24,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-25,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-25,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-26,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-26,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-27,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-27,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-28,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-28,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-29,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-29,_Vacation,4,,Vacation
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-30,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-30,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-31,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2019-12-31,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-01,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-01,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-02,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-02,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-03,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-03,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-04,_Vacation,4,,Vacation
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-04,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-05,_Sick,4,,Sick
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-05,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-06,_Sick,4,,Sick
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-06,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-07,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-07,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-08,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-08,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-09,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-09,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-10,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-10,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-11,_Sick,4,,Sick
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-11,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-12,_Sick,4,,Sick
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-12,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-13,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-13,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-14,_Vacation,4,,Vacation
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-14,_Sick,4,,Sick
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-15,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-15,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-16,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-16,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-17,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-17,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-18,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-18,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-19,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-19,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-20,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-20,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-21,_Vacation,4,,Vacation
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-21,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-22,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-22,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-23,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-23,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-24,_Sick,4,,Sick
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-24,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-25,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-25,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-26,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-26,_Sick,4,,Sick
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-27,_Vacation,4,,Vacation
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-27,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-28,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-28,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-29,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-29,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-30,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-30,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-31,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-01-31,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-01,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-01,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-02,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-02,_Sick,4,,Sick
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-03,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-03,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-04,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-04,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-05,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-05,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-06,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-06,_Vacation,4,,Vacation
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-07,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-07,_Vacation,4,,Vacation
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-08,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-08,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-09,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-09,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-10,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-10,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-11,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-11,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-12,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-12,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-13,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-13,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-14,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-14,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-15,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-15,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-16,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-16,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-17,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-17,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-18,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-18,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-19,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-19,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-20,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-20,_Vacation,4,,Vacation
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-21,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-21,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-22,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-22,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-23,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-23,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-24,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-24,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-25,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-25,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-26,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-26,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-27,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-27,_Sick,4,,Sick
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-28,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-28,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-29,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-02-29,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-01,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-01,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-02,_Vacation,4,,Vacation
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-02,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-03,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-03,_Vacation,4,,Vacation
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-04,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-04,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-05,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-05,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-06,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-06,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-07,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-07,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-08,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-08,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-09,_Vacation,4,,Vacation
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-09,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-10,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-10,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-11,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-11,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-12,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-12,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-13,_Vacation,4,,Vacation
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-13,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-14,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-14,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-15,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-15,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-16,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-16,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-17,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-17,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-18,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-18,_Sick,4,,Sick
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-19,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-19,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-20,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-20,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-21,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-21,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-22,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-22,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-23,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-23,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-24,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-24,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-25,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-25,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-26,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-26,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-27,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-27,_Sick,4,,Sick
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-28,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-28,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-29,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-29,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-30,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Razvan Stoenescu,2020-03-30,Spotify,6,Identify and document team delivery best practicies,Standard
